user_id,Something's Gotta Give,Kill Bill: Vol. 2,American Beauty,The Wedding Planner,Man on Fire,S.W.A.T.,Pirates of the Caribbean: The Curse of the Black Pearl,50 First Dates,What Women Want,The Bourne Supremacy,Lord of the Rings: The Fellowship of the Ring,Braveheart,The Silence of the Lambs,Ghost,Napoleon Dynamite,Sideways,Men in Black II,The Last Samurai,Bruce Almighty,Shrek 2,Finding Nemo (Widescreen),Patch Adams,The Sixth Sense,The Italian Job,Rain Man,Erin Brockovich,Gone in 60 Seconds,Miss Congeniality,Dodgeball: A True Underdog Story,I; Robot,Memento,Fight Club,The Bourne Identity,Collateral,My Big Fat Greek Wedding,Pretty Woman,Sister Act,Entrapment,The Fast and the Furious,Ferris Bueller's Day Off,Armageddon,Men of Honor,Dirty Dancing,Top Gun,Minority Report,Catch Me If You Can,The Royal Tenenbaums,Good Will Hunting,Pearl Harbor,Mr. Deeds,Raiders of the Lost Ark,The School of Rock,The Incredibles,Pulp Fiction,Monsters; Inc.,Maid in Manhattan,Forrest Gump,American Pie,Lord of the Rings: The Two Towers,Swordfish,Spider-Man 2,Big Fish,Lost in Translation,The Rock,Twister,Mystic River,John Q,Double Jeopardy,Men in Black,Two Weeks Notice,Troy,The General's Daughter,Air Force One,Gladiator,Enemy of the State,Lord of the Rings: The Return of the King,The Patriot,Lethal Weapon 4,Spider-Man,Kill Bill: Vol. 1,How to Lose a Guy in 10 Days,The Shawshank Redemption: Special Edition,Shrek (Full-screen),The Matrix,Tomb Raider,Ocean's Eleven,Independence Day,The Day After Tomorrow,Sweet Home Alabama,Con Air,The Green Mile,The Fugitive,A Few Good Men,Titanic,Anger Management,Indiana Jones and the Last Crusade,Meet the Parents,Saving Private Ryan,National Treasure,The Terminal
1692302,5.0,5.0,0.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,2.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,5.0,5.0,4.0,5.0,4.0,0.0,4.0,5.0,5.0,2.0,0.0,1.0,5.0,5.0,3.0,3.0,5.0,0.0,3.0,4.0,5.0,0.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,0.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0
1693002,0.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,0.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,0.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0.0,5.0,5.0,1.0,5.0,4.0,0.0,5.0,5.0,5.0,0.0,5.0,3.0,0.0,5.0,0.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0
1693122,4.0,3.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,3.0,4.0,5.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0,3.0,1.0,4.0,3.0,0.0,3.0,0.0,3.0,3.0,4.0,0.0,4.0,2.0,5.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,0.0,3.0,4.0,0.0,5.0,4.0,5.0,0.0,3.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
1693814,0.0,0.0,4.0,3.0,4.0,3.0,5.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,4.0,4.0,0.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,4.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,0.0,4.0,4.0,0.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,2.0,3.0,4.0,0.0,0.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,0.0,3.0,3.0,4.0,3.0,3.0,0.0,4.0,3.0,4.0,4.0,4.0
1694750,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,2.0,4.0,5.0,3.0,4.0,5.0,2.0,5.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,5.0,0.0,3.0,0.0,4.0,2.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,0.0,2.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,2.0,5.0,4.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,3.0
1696308,5.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,0.0,0.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,0.0,0.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,2.0,5.0,1.0,3.0,5.0,4.0
1697790,3.0,3.0,2.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,2.0,3.0,0.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,1.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,3.0
1698802,3.0,4.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,0.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,4.0,0.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,2.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0
1698900,5.0,0.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,0.0,5.0,3.0,5.0,5.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,0.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,2.0,4.0,4.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1701322,5.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,5.0,0.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0
1701632,5.0,0.0,4.0,3.0,5.0,4.0,0.0,0.0,4.0,2.0,0.0,4.0,3.0,5.0,0.0,3.0,0.0,5.0,4.0,0.0,0.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,0.0,5.0,2.0,4.0,5.0,2.0,3.0,3.0,3.0,5.0,0.0,4.0,5.0,4.0,4.0,4.0,0.0,0.0,1.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,0.0,4.0,4.0,5.0,3.0,0.0,4.0,3.0,4.0,3.0,4.0,4.0,0.0,3.0,0.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,0.0,3.0
1702270,3.0,2.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,2.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,0.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,0.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,1.0,4.0,3.0,1.0,5.0,1.0,2.0,5.0,4.0,2.0,5.0,3.0,5.0,4.0,3.0,4.0,1.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0,3.0,2.0,1.0,5.0,5.0,1.0,2.0,3.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0,4.0,4.0
1703544,0.0,2.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,3.0,3.0,4.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,4.0,3.0,4.0,4.0,3.0,1.0,0.0,4.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,2.0,0.0,3.0,0.0,3.0,4.0,3.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,5.0,4.0,3.0,4.0,3.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0,4.0,0.0,3.0,3.0,0.0
1703879,3.0,3.0,4.0,3.0,4.0,3.0,4.0,0.0,0.0,4.0,5.0,3.0,5.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0,4.0,3.0,0.0,0.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,0.0,2.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,4.0,4.0,3.0,2.0,0.0,5.0,4.0,0.0,5.0,0.0,0.0,4.0,0.0,5.0,1.0,5.0,4.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,3.0,5.0,3.0,3.0,4.0,0.0,0.0,4.0,0.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,4.0,3.0,0.0,4.0,3.0,5.0,0.0,3.0
1704130,5.0,4.0,4.0,1.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,3.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.0,5.0,3.0,5.0,5.0,0.0,4.0,5.0,5.0,5.0,5.0,0.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,0.0,4.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,2.0,5.0,0.0,3.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0
1704223,0.0,5.0,1.0,2.0,3.0,3.0,5.0,0.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,0.0,5.0,4.0,4.0,5.0,5.0,0.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,1.0,5.0,3.0,1.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,2.0,1.0,1.0,4.0,0.0,5.0,4.0,0.0,5.0,5.0,2.0,5.0,5.0,5.0,3.0,5.0,4.0,0.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,2.0,3.0,1.0,5.0,1.0,5.0,3.0,3.0,5.0,5.0,0.0,5.0,4.0,3.0,2.0,1.0,4.0,2.0,5.0,5.0,5.0,4.0,1.0,3.0,1.0,5.0,4.0,5.0,4.0,0.0
1704311,4.0,5.0,4.0,2.0,0.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0,0.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,0.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,0.0,4.0,3.0,4.0,4.0,3.0,0.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0,5.0,0.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,4.0,3.0,4.0,2.0,4.0
1704416,0.0,3.0,3.0,0.0,4.0,2.0,3.0,1.0,3.0,0.0,0.0,2.0,4.0,0.0,3.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,0.0,3.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0
1705134,3.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,3.0,2.0,0.0,2.0,4.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,0.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,5.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0,3.0,5.0,2.0,5.0,5.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0
1706645,0.0,5.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,3.0,4.0,2.0,0.0,4.0,2.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,1.0,0.0,5.0,4.0,4.0,5.0,5.0,0.0,2.0,3.0,4.0,2.0,0.0,2.0,5.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,4.0,0.0,3.0,2.0,1.0,0.0,4.0,2.0,3.0,0.0,0.0
1706866,5.0,5.0,4.0,5.0,5.0,4.0,0.0,0.0,2.0,1.0,5.0,5.0,5.0,5.0,0.0,3.0,4.0,5.0,3.0,4.0,0.0,3.0,5.0,0.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,1.0,4.0,0.0,0.0,3.0,0.0,3.0,5.0,2.0,1.0,0.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,0.0,3.0,3.0,5.0,0.0,0.0,3.0,3.0,4.0,5.0,3.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0
1706873,4.0,4.0,5.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,0.0,4.0,3.0,0.0,5.0,0.0,4.0,4.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,5.0,0.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,2.0,5.0,5.0,3.0,5.0,4.0,0.0,0.0,5.0,4.0,5.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,0.0,4.0,2.0,1.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,0.0,2.0,2.0
1707198,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,4.0,2.0,5.0,0.0,5.0,4.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,0.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,0.0,0.0,5.0,4.0,2.0,5.0,3.0,5.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,3.0,4.0,0.0,3.0,0.0,4.0,5.0,3.0,3.0,4.0,3.0,0.0,0.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0
1707646,5.0,0.0,0.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,0.0,4.0,5.0,4.0,4.0,0.0,5.0,3.0,5.0,0.0,5.0,4.0,4.0,3.0,0.0,4.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,5.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,0.0,5.0,5.0,4.0,0.0,4.0,4.0,0.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0
1708281,3.0,4.0,3.0,3.0,4.0,2.0,5.0,4.0,0.0,4.0,5.0,3.0,5.0,3.0,4.0,0.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,0.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,3.0,2.0,5.0,3.0,3.0,5.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,5.0,2.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,1.0,4.0,4.0,3.0
1709921,3.0,0.0,0.0,4.0,0.0,4.0,5.0,4.0,2.0,4.0,0.0,0.0,4.0,5.0,1.0,0.0,2.0,0.0,4.0,5.0,4.0,2.0,0.0,4.0,5.0,0.0,1.0,4.0,1.0,5.0,0.0,0.0,4.0,0.0,4.0,5.0,3.0,5.0,2.0,5.0,4.0,0.0,4.0,4.0,2.0,4.0,0.0,1.0,2.0,3.0,5.0,0.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,3.0,0.0,3.0,3.0,0.0,4.0,3.0,4.0,2.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,4.0,1.0,2.0,4.0,3.0,1.0,0.0,5.0,5.0,0.0,5.0,1.0,5.0,5.0,0.0,5.0,2.0
1710306,4.0,4.0,4.0,0.0,4.0,2.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,3.0,0.0,4.0,3.0,4.0,3.0,4.0,3.0,0.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,2.0,0.0,5.0,3.0,5.0,5.0,3.0,2.0,5.0,3.0,5.0,2.0,2.0,5.0,4.0,3.0,3.0,5.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0,3.0,3.0,5.0,4.0,4.0,0.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0
1710643,4.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,3.0,4.0,0.0,3.0,5.0,3.0,4.0,4.0,0.0,2.0,0.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,0.0,3.0,4.0,5.0,4.0,3.0,5.0,2.0,5.0,5.0,3.0
1710658,3.0,4.0,3.0,3.0,4.0,5.0,5.0,0.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,3.0,4.0,2.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,0.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,0.0,4.0,5.0,3.0,3.0,2.0,5.0,1.0,5.0,5.0,5.0
1712930,0.0,5.0,5.0,0.0,0.0,3.0,4.0,3.0,0.0,4.0,5.0,3.0,5.0,1.0,4.0,5.0,0.0,2.0,2.0,4.0,4.0,0.0,4.0,4.0,4.0,3.0,0.0,0.0,4.0,2.0,5.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,5.0,4.0,0.0,4.0,3.0,5.0,2.0,5.0,0.0,5.0,3.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,4.0,0.0,5.0,2.0,0.0,4.0,5.0,0.0,4.0,4.0,5.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0,4.0,3.0,2.0,2.0,4.0,0.0,4.0,2.0,0.0
1714116,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,0.0,3.0,2.0,3.0,3.0,5.0,0.0,1.0,5.0,4.0,3.0,4.0,2.0,3.0,0.0,4.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,0.0,3.0,1.0,4.0,0.0,1.0,4.0,0.0,4.0,5.0,0.0,0.0,4.0,1.0,5.0,3.0,3.0,0.0,2.0,4.0,3.0,0.0,3.0,3.0,4.0,3.0,4.0,3.0,0.0,4.0,4.0,5.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,0.0,3.0,5.0,0.0,3.0,4.0,3.0
1714672,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,2.0,0.0,0.0,3.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,3.0,5.0,5.0,5.0,0.0
